"id_recibo","folio","recibcon","si_inclu","no_inclu","no_aplic"
"21295","21012","5","1","",""
"21296","21012","8","1","",""
"21297","21012","9","1","",""
"21298","20220","1","1","",""
"21299","20220","2","1","",""
"21300","20220","7","1","",""
"21301","20220","10","1","",""
"21302","20220","12","1","",""
"21303","20399","1","1","",""
"21304","20399","2","1","",""
"21305","20399","5","1","",""
"21306","20313","1","1","",""
"21307","20313","2","1","",""
"21308","20313","3","1","",""
"21309","20558","1","1","",""
"21310","20558","2","1","",""
"21311","30177","2","1","",""
"21312","20558","3","1","",""
"21313","30177","9","1","",""
"21314","30177","10","1","",""
"21315","27009","2","1","",""
"21316","27009","3","1","",""
"21317","27009","6","1","",""
"21318","27009","7","1","",""
"21319","27009","9","1","",""
"21320","20206","1","1","",""
"21321","20206","2","1","",""
"21322","20206","3","1","",""
"21323","20206","8","1","",""
"21324","30119","1","1","",""
"21325","30119","2","1","",""
"21326","30119","3","1","",""
"21327","30119","6","1","",""
"21328","13001","12","1","",""
"21329","20446","1","1","",""
"21330","20446","2","1","",""
"21331","20026","1","1","",""
"21332","20026","2","1","",""
"21333","20026","6","1","",""
"21334","20297","1","1","",""
"21335","20297","2","1","",""
"21336","20346","1","1","",""
"21337","20346","2","1","",""
"21338","20346","12","1","",""
"21339","20536","12","1","",""
"21340","20467","2","1","",""
"21341","20467","9","1","",""
"21342","20202","12","1","",""
"21343","20344","1","1","",""
"21344","20344","2","1","",""
"21345","16021","1","1","",""
"21346","16021","2","1","",""
"21347","16021","6","1","",""
"21348","16021","12","1","",""
"21349","16024","1","1","",""
"21350","16024","2","1","",""
"21351","16024","3","1","",""
"21352","16050","1","1","",""
"21353","16050","2","1","",""
"21354","9004","5","1","",""
"21355","9004","10","1","",""
"21356","9004","11","1","",""
"21357","9004","12","1","",""
"21358","15016","1","1","",""
"21359","15016","2","1","",""
"21360","15016","3","1","",""
"21361","15016","9","1","",""
"21362","15016","10","1","",""
"21363","15016","11","1","",""
"21364","15016","12","1","",""
"21365","9006","2","1","",""
"21366","9006","3","1","",""
"21367","9006","5","1","",""
"21368","17014","1","1","",""
"21369","17014","2","1","",""
"21370","17014","3","1","",""
"21371","9006","10","1","",""
"21372","9006","11","1","",""
"21373","9006","12","1","",""
"21374","5012","2","1","",""
"21375","5012","8","1","",""
"21376","5012","12","1","",""
"21377","19005","1","1","",""
"21378","19005","2","1","",""
"21379","19005","3","1","",""
"21380","19005","5","1","",""
"21381","19005","6","1","",""
"21382","19005","8","1","",""
"21383","19005","9","1","",""
"21384","19005","10","1","",""
"21385","19006","1","1","",""
"21386","19006","2","1","",""
"21387","19006","3","1","",""
"21388","19006","5","1","",""
"21389","19006","6","1","",""
"21390","19006","8","1","",""
"21391","19006","9","1","",""
"21392","18016","5","1","",""
"21393","18016","6","1","",""
"21394","18016","8","1","",""
"21395","18016","11","1","",""
"21396","21141","1","1","",""
"21397","19012","1","1","",""
"21398","19012","2","1","",""
"21399","19012","3","1","",""
"21400","19012","5","1","",""
"21401","19012","6","1","",""
"21402","4003","1","1","",""
"21403","4003","2","1","",""
"21404","4003","3","1","",""
"21405","4003","5","1","",""
"21406","4003","6","1","",""
"21407","4003","9","1","",""
"21408","4003","10","1","",""
"21409","14021","1","1","",""
"21410","14021","2","1","",""
"21411","14021","6","1","",""
"21412","14021","7","1","",""
"21413","14021","8","1","",""
"21414","14021","11","1","",""
"21415","14021","12","1","",""
"21416","14028","1","1","",""
"21417","14028","2","1","",""
"21418","14028","3","1","",""
"21419","14028","6","1","",""
"21420","14028","9","1","",""
"21421","14028","12","1","",""
"21422","6002","1","1","",""
"21423","6002","2","1","",""
"21424","6002","3","1","",""
"21425","6002","5","1","",""
"21426","6002","6","1","",""
"21427","6002","7","1","",""
"21428","6002","8","1","",""
"21429","6002","9","1","",""
"21430","6002","10","1","",""
"21431","6002","12","1","",""
"21432","21141","2","1","",""
"21433","21147","3","1","",""
"21434","21147","8","1","",""
"21435","21147","12","1","",""
"21436","9015","2","1","",""
"21437","9015","3","1","",""
"21438","9015","5","1","",""
"21439","9015","10","1","",""
"21440","9015","11","1","",""
"21441","9015","12","1","",""
"21442","30191","1","1","",""
"21443","30191","2","1","",""
"21444","30191","3","1","",""
"21445","30191","9","1","",""
"21446","30191","10","1","",""
"21447","30191","12","1","",""
"21448","14027","2","1","",""
"21449","14027","7","1","",""
"21450","17024","1","1","",""
"21451","17024","2","1","",""
"21452","32013","1","1","",""
"21453","32013","2","1","",""
"21454","32013","3","1","",""
"21455","32013","5","1","",""
"21456","32013","8","1","",""
"21457","32013","9","1","",""
"21458","32013","10","1","",""
"21459","32013","11","1","",""
"21460","32013","12","1","",""
"21461","14025","1","1","",""
"21462","14025","2","1","",""
"21463","12052","12","1","",""
"21464","12053","6","1","",""
"21465","12053","8","1","",""
"21466","12053","9","1","",""
"21467","12053","12","1","",""
"21468","15057","1","1","",""
"21469","15057","2","1","",""
"21470","15057","3","1","",""
"21471","15057","5","1","",""
"21472","15057","6","1","",""
"21473","15057","7","1","",""
"21474","15057","8","1","",""
"21475","15057","9","1","",""
"21476","15057","10","1","",""
"21477","15057","11","1","",""
"21478","15057","12","1","",""
"21479","15059","1","1","",""
"21480","15059","2","1","",""
"21481","15059","6","1","",""
"21482","15059","8","1","",""
"21483","15059","11","1","",""
"21484","18001","11","1","",""
"21485","18001","12","1","",""
"21486","19011","1","1","",""
"21487","19011","2","1","",""
"21488","19011","3","1","",""
"21489","31048","9","1","",""
"21490","31048","10","1","",""
"21491","14034","1","1","",""
"21492","14034","2","1","",""
"21493","14034","7","1","",""
"21494","14099","1","1","",""
"21495","14099","2","1","",""
"21496","14100","1","1","",""
"21497","14100","2","1","",""
"21498","14100","6","1","",""
"21499","14100","7","1","",""
"21500","21026","1","1","",""
"21501","21026","2","1","",""
"21502","21002","1","1","",""
"21503","31058","1","1","",""
"21504","31058","9","1","",""
"21505","31058","10","1","",""
"21506","31059","1","1","",""
"21507","31059","2","1","",""
"21508","31059","3","1","",""
"21509","31059","9","1","",""
"21510","31059","10","1","",""
"21511","31059","12","1","",""
"21512","10035","1","1","",""
"21513","10035","2","1","",""
"21514","10035","3","1","",""
"21515","10035","6","1","",""
"21516","21085","1","1","",""
"21517","21085","2","1","",""
"21518","21085","3","1","",""
"21519","21085","5","1","",""
"21520","21085","6","1","",""
"21521","21085","7","1","",""
"21522","21085","9","1","",""
"21523","21085","10","1","",""
"21524","21085","12","1","",""
"21525","21170","2","1","",""
"21526","21170","3","1","",""
"21527","21143","2","1","",""
"21528","19004","1","1","",""
"21529","19004","2","1","",""
"21530","19004","3","1","",""
"21531","17036","1","1","",""
"21532","17036","2","1","",""
"21533","17036","3","1","",""
"21534","21177","2","1","",""
"21535","21177","3","1","",""
"21536","21177","8","1","",""
"21537","21177","12","1","",""
"21538","19004","5","1","",""
"21539","19004","6","1","",""
"21540","19004","8","1","",""
"21541","19004","9","1","",""
"21542","19004","10","1","",""
"21543","31101","2","1","",""
"21544","15010","1","1","",""
"21545","15010","2","1","",""
"21546","15010","3","1","",""
"21547","15010","5","1","",""
"21548","15010","6","1","",""
"21549","15010","8","1","",""
"21550","15010","11","1","",""
"21551","15010","12","1","",""
"21552","29057","1","1","",""
"21553","29057","2","1","",""
"21554","15120","1","1","",""
"21555","15120","2","1","",""
"21556","15120","3","1","",""
"21557","15120","5","1","",""
"21558","15120","6","1","",""
"21559","15120","7","1","",""
"21560","15120","9","1","",""
"21561","15120","10","1","",""
"21562","15120","11","1","",""
"21563","15120","12","1","",""
"21564","26029","1","1","",""
"21565","26029","2","1","",""
"21566","26029","3","1","",""
"21567","26029","5","1","",""
"21568","26029","6","1","",""
"21569","26029","8","1","",""
"21570","26029","9","1","",""
"21571","26029","10","1","",""
"21572","26031","2","1","",""
"21573","26031","5","1","",""
"21574","26031","9","1","",""
"21575","26031","10","1","",""
"21576","26032","1","1","",""
"21577","26032","2","1","",""
"21578","26032","3","1","",""
"21579","32043","10","1","",""
"21580","1004","1","1","",""
"21581","1004","2","1","",""
"21582","1004","3","1","",""
"21583","1004","5","1","",""
"21584","1004","8","1","",""
"21585","1004","9","1","",""
"21586","1004","10","1","",""
"21587","1004","11","1","",""
"21588","14041","1","1","",""
"21589","14041","2","1","",""
"21590","14041","6","1","",""
"21591","14041","8","1","",""
"21592","15081","1","1","",""
"21593","15081","2","1","",""
"21594","15081","3","1","",""
"21595","15081","6","1","",""
"21596","15081","7","1","",""
"21597","15081","8","1","",""
"21598","15081","9","1","",""
"21599","15081","10","1","",""
"21600","15081","12","1","",""
"21601","20042","1","1","",""
"21602","20042","2","1","",""
"21603","20042","8","1","",""
"21604","20042","10","1","",""
"21605","20042","12","1","",""
"21606","30134","1","1","",""
"21607","5027","9","1","",""
"21608","5027","10","1","",""
"21609","20047","1","1","",""
"21610","20047","12","1","",""
"21611","20096","1","1","",""
"21612","20096","2","1","",""
"21613","20096","3","1","",""
"21614","20121","1","1","",""
"21615","20121","2","1","",""
"21616","20129","2","1","",""
"21617","20129","12","1","",""
"21618","20140","1","1","",""
"21619","20140","12","1","",""
"21620","20144","1","1","",""
"21621","20144","2","1","",""
"21622","20147","1","1","",""
"21623","5027","7","1","",""
"21624","16113","6","1","",""
"21625","10027","1","1","",""
"21626","13002","1","1","",""
"21627","26023","1","1","",""
"21628","26023","2","1","",""
"21629","26023","6","1","",""
"21630","26023","9","1","",""
"21631","26023","10","1","",""
"21632","26023","12","1","",""
"21633","29044","2","1","",""
"21634","29044","6","1","",""
"21635","26027","1","1","",""
"21636","26027","2","1","",""
"21637","26027","3","1","",""
"21638","26027","6","1","",""
"21639","26027","9","1","",""
"21640","26027","10","1","",""
"21641","26027","12","1","",""
"21642","13002","2","1","",""
"21643","16113","1","1","",""
"21644","16113","2","1","",""
"21645","10027","2","1","",""
"21646","10027","3","1","",""
"21647","10027","8","1","",""
"21648","10027","9","1","",""
"21649","10027","10","1","",""
"21650","10027","12","1","",""
"21651","16023","1","1","",""
"21652","16023","2","1","",""
"21653","16023","6","1","",""
"21654","16023","12","1","",""
"21655","20183","2","1","",""
"21656","16050","6","1","",""
"21657","16050","11","1","",""
"21658","16050","12","1","",""
"21659","12008","1","1","",""
"21660","12008","2","1","",""
"21661","16060","1","1","",""
"21662","16060","2","1","",""
"21663","16060","3","1","",""
"21664","16060","8","1","",""
"21665","16060","9","1","",""
"21666","16060","10","1","",""
"21667","17014","10","1","",""
"21668","12014","2","1","",""
"21669","12014","3","1","",""
"21670","12014","6","1","",""
"21671","12014","8","1","",""
"21672","5025","8","1","",""
"21673","5025","9","1","",""
"21674","32001","1","1","",""
"21675","32001","2","1","",""
"21676","32001","3","1","",""
"21677","32001","5","1","",""
"21678","32001","6","1","",""
"21679","32001","7","1","",""
"21680","32001","9","1","",""
"21681","32001","10","1","",""
"21682","17005","1","1","",""
"21683","17005","2","1","",""
"21684","17005","3","1","",""
"21685","12014","9","1","",""
"21686","12014","10","1","",""
"21687","12014","12","1","",""
"21688","32014","1","1","",""
"21689","32014","2","1","",""
"21690","32014","7","1","",""
"21691","32014","9","1","",""
"21692","32014","10","1","",""
"21693","32019","1","1","",""
"21694","32019","2","1","",""
"21695","32019","3","1","",""
"21696","32019","6","1","",""
"21697","32019","7","1","",""
"21698","32019","9","1","",""
"21699","32019","10","1","",""
"21700","32019","11","1","",""
"21701","32020","1","1","",""
"21702","32020","2","1","",""
"21703","32020","3","1","",""
"21704","32020","5","1","",""
"21705","32020","7","1","",""
"21706","32020","8","1","",""
"21707","32020","9","1","",""
"21708","32020","10","1","",""
"21709","20376","1","1","",""
"21710","20376","2","1","",""
"21711","20381","1","1","",""
"21712","20381","12","1","",""
"21713","20459","1","1","",""
"21714","20459","2","1","",""
"21715","20459","6","1","",""
"21716","20462","1","1","",""
"21717","20462","2","1","",""
"21718","20462","3","1","",""
"21719","12055","1","1","",""
"21720","12025","1","1","",""
"21721","12025","2","1","",""
"21722","12055","2","1","",""
"21723","12055","3","1","",""
"21724","12055","7","1","",""
"21725","12055","8","1","",""
"21726","12055","9","1","",""
"21727","12055","10","1","",""
"21728","12055","11","1","",""
"21729","24023","1","1","",""
"21730","24023","2","1","",""
"21731","24023","3","1","",""
"21732","24023","6","1","",""
"21733","24023","9","1","",""
"21734","24023","10","1","",""
"21735","24023","11","1","",""
"21736","24023","12","1","",""
"21737","12070","1","1","",""
"21738","24013","1","1","",""
"21739","24013","2","1","",""
"21740","24013","5","1","",""
"21741","24013","6","1","",""
"21742","24013","7","1","",""
"21743","24013","9","1","",""
"21744","24013","10","1","",""
"21745","24013","11","1","",""
"21746","24013","12","1","",""
"21747","1009","9","1","",""
"21748","1009","10","1","",""
"21749","1009","11","1","",""
"21750","20015","2","1","",""
"21751","20015","12","1","",""
"21752","17022","1","1","",""
"21753","17022","2","1","",""
"21754","30016","1","1","",""
"21755","30016","2","1","",""
"21756","30016","3","1","",""
"21757","30016","5","1","",""
"21758","30016","6","1","",""
"21759","30016","7","1","",""
"21760","30016","9","1","",""
"21761","30016","10","1","",""
"21762","30016","12","1","",""
"21763","14066","7","1","",""
"21764","17029","5","1","",""
"21765","17029","8","1","",""
"21766","17029","9","1","",""
"21767","17029","10","1","",""
"21768","32036","1","1","",""
"21769","32036","2","1","",""
"21770","32036","3","1","",""
"21771","32036","5","1","",""
"21772","32036","9","1","",""
"21773","32036","10","1","",""
"21774","14076","1","1","",""
"21775","14076","6","1","",""
"21776","14076","7","1","",""
"21777","14076","9","1","",""
"21778","14076","12","1","",""
"21779","31013","1","1","",""
"21780","31013","2","1","",""
"21781","31013","5","1","",""
"21782","31013","8","1","",""
"21783","31013","9","1","",""
"21784","31013","10","1","",""
"21785","31029","1","1","",""
"21786","31029","2","1","",""
"21787","31029","3","1","",""
"21788","31029","10","1","",""
"21789","14031","2","1","",""
"21790","14031","3","1","",""
"21791","14031","6","1","",""
"21792","14031","7","1","",""
"21793","14031","12","1","",""
"21794","14056","1","1","",""
"21795","14056","2","1","",""
"21796","14056","6","1","",""
"21797","14056","9","1","",""
"21798","31101","6","1","",""
"21799","31101","9","1","",""
"21800","31101","10","1","",""
"21801","21200","1","1","",""
"21802","21004","1","1","",""
"21803","21004","2","1","",""
"21804","21004","6","1","",""
"21805","21051","1","1","",""
"21806","21051","2","1","",""
"21807","14121","1","1","",""
"21808","14121","2","1","",""
"21809","14121","3","1","",""
"21810","14121","5","1","",""
"21811","14121","6","1","",""
"21812","14121","8","1","",""
"21813","14121","9","1","",""
"21814","14121","10","1","",""
"21815","14121","11","1","",""
"21816","14121","12","1","",""
"21817","14038","1","1","",""
"21818","14038","2","1","",""
"21819","14038","12","1","",""
"21820","21022","1","1","",""
"21821","21022","2","1","",""
"21822","10005","11","1","",""
"21823","10005","12","1","",""
"21824","20032","1","1","",""
"21825","20032","2","1","",""
"21826","21004","8","1","",""
"21827","21004","11","1","",""
"21828","21004","12","1","",""
"21829","20456","1","1","",""
"21830","20456","2","1","",""
"21831","20456","6","1","",""
"21832","17009","9","1","",""
"21833","17009","11","1","",""
"21834","10007","1","1","",""
"21835","10007","2","1","",""
"21836","10007","3","1","",""
"21837","14069","1","1","",""
"21838","14069","2","1","",""
"21839","14069","3","1","",""
"21840","14069","11","1","",""
"21841","14098","1","1","",""
"21842","14098","2","1","",""
"21843","14098","6","1","",""
"21844","14098","7","1","",""
"21845","14098","9","1","",""
"21846","14098","10","1","",""
"21847","20039","1","1","",""
"21848","20039","2","1","",""
"21849","20461","12","1","",""
"21850","20476","1","1","",""
"21851","20476","9","1","",""
"21852","20484","1","1","",""
"21853","20484","2","1","",""
"21854","21015","12","1","",""
"21855","20032","3","1","",""
"21856","20032","12","1","",""
"21857","20034","1","1","",""
"21858","20034","8","1","",""
"21859","20055","2","1","",""
"21860","20055","3","1","",""
"21861","20081","1","1","",""
"21862","20081","2","1","",""
"21863","21038","1","1","",""
"21864","21038","2","1","",""
"21865","21038","3","1","",""
"21866","21038","5","1","",""
"21867","21038","6","1","",""
"21868","21038","9","1","",""
"21869","21038","11","1","",""
"21870","21038","12","1","",""
"21871","20081","12","1","",""
"21872","20078","1","1","",""
"21873","20078","2","1","",""
"21874","20078","12","1","",""
"21875","16094","2","1","",""
"21876","16094","6","1","",""
"21877","16094","8","1","",""
"21878","16094","10","1","",""
"21879","20176","1","1","",""
"21880","32044","7","1","",""
"21881","32044","9","1","",""
"21882","32044","10","1","",""
"21883","17014","8","1","",""
"21884","20176","12","1","",""
"21885","1001","1","1","",""
"21886","1001","2","1","",""
"21887","1001","3","1","",""
"21888","1001","5","1","",""
"21889","1001","8","1","",""
"21890","1001","9","1","",""
"21891","1001","10","1","",""
"21892","1001","12","1","",""
"21893","20195","1","1","",""
"21894","20195","2","1","",""
"21895","20195","3","1","",""
"21896","20215","1","1","",""
"21897","20215","12","1","",""
"21898","20217","12","1","",""
"21899","20250","12","1","",""
"21900","20274","1","1","",""
"21901","20274","2","1","",""
"21902","20281","2","1","",""
"21903","20403","1","1","",""
"21904","20403","2","1","",""
"21905","20403","3","1","",""
"21906","20403","5","1","",""
"21907","20030","1","1","",""
"21908","20030","2","1","",""
"21909","20030","3","1","",""
"21910","20030","5","1","",""
"21911","20030","9","1","",""
"21912","20030","10","1","",""
"21913","20053","1","1","",""
"21914","20053","2","1","",""
"21915","20053","3","1","",""
"21916","20057","1","1","",""
"21917","20057","2","1","",""
"21918","20057","3","1","",""
"21919","20043","10","1","",""
"21920","24015","1","1","",""
"21921","24015","2","1","",""
"21922","24015","3","1","",""
"21923","24015","9","1","",""
"21924","24015","10","1","",""
"21925","28003","1","1","",""
"21926","28003","2","1","",""
"21927","28003","3","1","",""
"21928","28003","5","1","",""
"21929","28003","6","1","",""
"21930","28003","7","1","",""
"21931","28003","9","1","",""
"21932","28003","10","1","",""
"21933","28003","11","1","",""
"21934","28003","12","1","",""
"21935","16006","1","1","",""
"21936","16006","6","1","",""
"21937","16006","7","1","",""
"21938","16006","10","1","",""
"21939","16006","12","1","",""
"21940","20568","1","1","",""
"21941","20568","2","1","",""
"21942","20568","3","1","",""
"21943","32027","1","1","",""
"21944","32027","8","1","",""
"21945","32027","9","1","",""
"21946","8021","1","1","",""
"21947","8021","2","1","",""
"21948","8021","3","1","",""
"21949","8021","5","1","",""
"21950","8021","6","1","",""
"21951","8021","8","1","",""
"21952","8021","9","1","",""
"21953","8021","10","1","",""
"21954","8021","11","1","",""
"21955","8021","12","1","",""
"21956","32040","8","1","",""
"21957","32040","9","1","",""
"21958","32040","10","1","",""
"21959","30128","1","1","",""
"21960","30128","2","1","",""
"21961","30128","3","1","",""
"21962","30128","4","1","",""
"21963","30128","12","1","",""
"21964","20193","2","1","",""
"21965","19018","1","1","",""
"21966","19018","2","1","",""
"21967","19018","3","1","",""
"21968","19018","5","1","",""
"21969","19018","6","1","",""
"21970","19018","8","1","",""
"21971","19018","9","1","",""
"21972","19018","10","1","",""
"21973","9017","2","1","",""
"21974","9017","3","1","",""
"21975","9017","5","1","",""
"21976","9017","10","1","",""
"21977","9017","11","1","",""
"21978","9017","12","1","",""
"21979","30199","12","1","",""
"21980","20190","1","1","",""
"21981","20190","2","1","",""
"21982","20399","8","1","",""
"21983","20399","9","1","",""
"21984","20256","12","1","",""
"21985","20492","1","1","",""
"21986","20492","2","1","",""
"21987","20511","2","1","",""
"21988","20518","1","1","",""
"21989","20518","12","1","",""
"21990","20521","1","1","",""
"21991","14042","2","1","",""
"21992","14042","3","1","",""
"21993","14042","6","1","",""
"21994","14042","7","1","",""
"21995","14042","11","1","",""
"21996","14042","12","1","",""
"21997","28032","1","1","",""
"21998","28032","2","1","",""
"21999","28032","3","1","",""
"22000","28032","5","1","",""
"22001","28032","6","1","",""
"22002","28032","7","1","",""
"22003","10011","1","1","",""
"22004","10011","2","1","",""
"22005","19028","9","1","",""
"22006","19028","10","1","",""
"22007","4008","1","1","",""
"22008","4008","2","1","",""
"22009","4008","3","1","",""
"22010","4008","8","1","",""
"22011","4008","12","1","",""
"22012","21179","1","1","",""
"22013","21179","2","1","",""
"22014","21179","3","1","",""
"22015","21179","6","1","",""
"22016","21179","8","1","",""
"22017","21179","11","1","",""
"22018","21179","12","1","",""
"22019","14061","1","1","",""
"22020","14061","2","1","",""
"22021","14061","3","1","",""
"22022","14061","8","1","",""
"22023","14061","12","1","",""
"22024","30045","3","1","",""
"22025","30045","6","1","",""
"22026","30045","9","1","",""
"22027","30045","10","1","",""
"22028","30045","12","1","",""
"22029","32045","1","1","",""
"22030","32045","2","1","",""
"22031","32045","3","1","",""
"22032","32045","5","1","",""
"22033","32045","7","1","",""
"22034","32045","9","1","",""
"22035","32045","10","1","",""
"22036","30133","1","1","",""
"22037","30133","2","1","",""
"22038","30133","3","1","",""
"22039","30133","6","1","",""
"22040","30133","8","1","",""
"22041","30133","9","1","",""
"22042","30133","10","1","",""
"22043","30133","12","1","",""
"22044","10034","1","1","",""
"22045","10034","2","1","",""
"22046","10034","3","1","",""
"22047","10034","8","1","",""
"22048","10034","9","1","",""
"22049","10034","10","1","",""
"22050","10034","12","1","",""
"22051","16065","3","1","",""
"22052","30108","1","1","",""
"22053","30108","2","1","",""
"22054","30108","3","1","",""
"22055","30108","6","1","",""
"22056","30108","8","1","",""
"22057","30108","9","1","",""
"22058","30108","10","1","",""
"22059","30108","12","1","",""
"22060","16080","8","1","",""
"22061","16080","9","1","",""
"22062","16102","1","1","",""
"22063","1011","1","1","",""
"22064","1011","2","1","",""
"22065","1011","3","1","",""
"22066","1011","5","1","",""
"22067","10025","1","1","",""
"22068","10025","2","1","",""
"22069","10025","12","1","",""
"22070","10026","1","1","",""
"22071","10026","2","1","",""
"22072","10026","3","1","",""
"22073","10031","1","1","",""
"22074","10031","2","1","",""
"22075","10031","3","1","",""
"22076","5003","10","1","",""
"22077","5003","12","1","",""
"22078","24001","12","1","",""
"22079","1009","1","1","",""
"22080","1009","2","1","",""
"22081","20006","2","1","",""
"22082","28030","1","1","",""
"22083","28030","2","1","",""
"22084","28030","5","1","",""
"22085","28030","6","1","",""
"22086","28030","9","1","",""
"22087","28030","10","1","",""
"22088","28030","12","1","",""
"22089","10001","3","1","",""
"22090","10001","6","1","",""
"22091","10001","8","1","",""
"22092","16006","2","1","",""
"22093","16006","3","1","",""
"22094","21134","2","1","",""
"22095","21134","3","1","",""
"22096","21134","6","1","",""
"22097","21134","9","1","",""
"22098","21134","10","1","",""
"22099","21134","12","1","",""
"22100","19017","1","1","",""
"22101","19017","2","1","",""
"22102","19017","3","1","",""
"22103","19017","5","1","",""
"22104","19017","6","1","",""
"22105","19017","8","1","",""
"22106","19017","9","1","",""
"22107","19017","10","1","",""
"22108","14016","1","1","",""
"22109","14016","2","1","",""
"22110","14016","6","1","",""
"22111","14016","7","1","",""
"22112","14016","11","1","",""
"22113","14016","12","1","",""
"22114","30188","9","1","",""
"22115","30188","12","1","",""
"22116","30198","1","1","",""
"22117","30198","12","1","",""
"22118","31076","1","1","",""
"22119","31076","10","1","",""
"22120","31076","12","1","",""
"22121","14030","1","1","",""
"22122","14030","2","1","",""
"22123","14030","3","1","",""
"22124","14030","6","1","",""
"22125","14030","7","1","",""
"22126","14030","8","1","",""
"22127","14030","12","1","",""
"22128","21171","9","1","",""
"22129","21171","10","1","",""
"22130","21041","1","1","",""
"22131","21041","5","1","",""
"22132","21041","6","1","",""
"22133","21041","9","1","",""
"22134","21041","12","1","",""
"22135","20054","1","1","",""
"22136","20054","2","1","",""
"22137","20044","1","1","",""
"22138","20044","2","1","",""
"22139","20044","6","1","",""
"22140","20044","8","1","",""
"22141","20044","11","1","",""
"22142","20044","12","1","",""
"22143","20011","1","1","",""
"22144","20011","2","1","",""
"22145","16005","12","1","",""
"22146","26059","1","1","",""
"22147","26059","2","1","",""
"22148","26059","3","1","",""
"22149","26059","5","1","",""
"22150","26059","8","1","",""
"22151","26059","9","1","",""
"22152","7034","1","1","",""
"22153","7034","2","1","",""
"22154","7034","8","1","",""
"22155","18002","1","1","",""
"22156","18002","2","1","",""
"22157","18002","6","1","",""
"22158","18002","9","1","",""
"22159","18002","10","1","",""
"22160","18002","11","1","",""
"22161","20356","2","1","",""
"22162","20057","5","1","",""
"22163","20415","2","1","",""
"22164","20057","8","1","",""
"22165","20057","9","1","",""
"22166","20057","10","1","",""
"22167","14020","6","1","",""
"22168","14020","9","1","",""
"22169","14020","12","1","",""
"22170","20127","1","1","",""
"22171","20057","12","1","",""
"22172","20064","2","1","",""
"22173","17026","1","1","",""
"22174","17026","2","1","",""
"22175","17026","3","1","",""
"22176","17026","8","1","",""
"22177","17026","11","1","",""
"22178","17026","12","1","",""
"22179","4009","1","1","",""
"22180","4009","2","1","",""
"22181","4009","8","1","",""
"22182","4009","11","1","",""
"22183","20075","1","1","",""
"22184","20075","2","1","",""
"22185","20075","8","1","",""
"22186","20052","2","1","",""
"22187","20079","1","1","",""
"22188","20079","2","1","",""
"22189","20079","3","1","",""
"22190","20079","5","1","",""
"22191","19038","1","1","",""
"22192","19038","2","1","",""
"22193","14084","1","1","",""
"22194","14084","2","1","",""
"22195","14084","3","1","",""
"22196","14084","5","1","",""
"22197","14084","6","1","",""
"22198","14084","7","1","",""
"22199","14084","8","1","",""
"22200","14084","11","1","",""
"22201","14084","12","1","",""
"22202","14106","1","1","",""
"22203","14106","2","1","",""
"22204","14106","6","1","",""
"22205","19024","1","1","",""
"22206","19024","2","1","",""
"22207","19024","3","1","",""
"22208","19038","3","1","",""
"22209","19038","5","1","",""
"22210","19038","6","1","",""
"22211","19038","8","1","",""
"22212","19038","9","1","",""
"22213","19038","10","1","",""
"22214","20005","1","1","",""
"22215","17002","2","1","",""
"22216","21217","1","1","",""
"22217","21217","2","1","",""
"22218","21217","9","1","",""
"22219","17025","8","1","",""
"22220","17025","9","1","",""
"22221","17025","11","1","",""
"22222","17025","12","1","",""
"22223","16037","1","1","",""
"22224","16037","6","1","",""
"22225","16037","8","1","",""
"22226","20049","1","1","",""
"22227","20049","2","1","",""
"22228","20049","12","1","",""
"22229","9005","2","1","",""
"22230","9005","3","1","",""
"22231","9005","5","1","",""
"22232","9012","2","1","",""
"22233","9012","3","1","",""
"22234","9012","5","1","",""
"22235","9012","10","1","",""
"22236","9012","11","1","",""
"22237","21135","1","1","",""
"22238","21135","2","1","",""
"22239","20005","2","1","",""
"22240","20005","3","1","",""
"22241","20005","9","1","",""
"22242","20005","10","1","",""
"22243","20338","1","1","",""
"22244","20338","2","1","",""
"22245","20338","3","1","",""
"22246","20338","6","1","",""
"22247","20338","8","1","",""
"22248","20338","9","1","",""
"22249","20338","11","1","",""
"22250","20338","12","1","",""
"22251","17009","8","1","",""
"22252","19039","1","1","",""
"22253","19039","2","1","",""
"22254","19039","3","1","",""
"22255","19039","5","1","",""
"22256","19039","6","1","",""
"22257","19039","8","1","",""
"22258","19039","9","1","",""
"22259","21073","1","1","",""
"22260","21073","2","1","",""
"22261","21073","3","1","",""
"22262","19039","10","1","",""
"22263","11046","1","1","",""
"22264","11046","2","1","",""
"22265","11046","3","1","",""
"22266","11046","5","1","",""
"22267","11046","6","1","",""
"22268","11046","7","1","",""
"22269","11046","9","1","",""
"22270","11046","10","1","",""
"22271","11046","12","1","",""
"22272","21113","3","1","",""
"22273","14023","1","1","",""
"22274","14023","2","1","",""
"22275","14023","3","1","",""
"22276","14023","6","1","",""
"22277","14023","7","1","",""
"22278","14023","9","1","",""
"22279","14023","10","1","",""
"22280","14023","12","1","",""
"22281","20137","1","1","",""
"22282","20137","2","1","",""
"22283","20137","8","1","",""
"22284","17034","9","1","",""
"22285","17034","10","1","",""
"22286","16019","1","1","",""
"22287","16019","2","1","",""
"22288","16019","3","1","",""
"22289","16019","6","1","",""
"22290","24045","1","1","",""
"22291","24045","2","1","",""
