"aps_folio","aps_entidad","adm_tom_con_med_dom","adm_tom_con_med_sin_fun_dom","adm_tom_sin_med_dom","adm_tom_con_med_ind","adm_tom_con_med_sin_fun_ind","adm_tom_sin_med_ind","adm_tom_con_med_com","adm_tom_con_med_sin_fun_com","adm_tom_sin_med_com","adm_tom_con_med_pub","adm_tom_con_med_sin_fun_pub","adm_tom_sin_med_pub","adm_tom_con_med_mix","adm_tom_con_med_sin_fun_mix","adm_tom_sin_med_mix","adm_tom_con_med_tot","adm_tom_con_med_sin_fun_tot","adm_tom_sin_med_tot","adm_fact_agua","adm_cf_tom_num_dom","adm_cf_recibos_dom","adm_cf_facturado_dom","adm_cf_recaudado_dom","adm_cf_vol_sum_dom","adm_cf_fact_men_dom","adm_cf_fact_bim_dom","adm_cf_fact_tri_dom","adm_cf_fact_otr_dom","adm_cf_tom_num_ind","adm_cf_recibos_ind","adm_cf_facturado_ind","adm_cf_recaudado_ind","adm_cf_vol_sum_ind","adm_cf_fact_men_ind","adm_cf_fact_bim_ind","adm_cf_fact_tri_ind","adm_cf_fact_otr_ind","adm_cf_tom_num_com","adm_cf_recibos_com","adm_cf_facturado_com","adm_cf_recaudado_com","adm_cf_vol_sum_com","adm_cf_fact_men_com","adm_cf_fact_bim_com","adm_cf_fact_tri_com","adm_cf_fact_otr_com","adm_cf_tom_num_pub","adm_cf_recibos_pub","adm_cf_facturado_pub","adm_cf_recaudado_pub","adm_cf_vol_sum_pub","adm_cf_fact_men_pub","adm_cf_fact_bim_pub","adm_cf_fact_tri_pub","adm_cf_fact_otr_pub","adm_cf_tom_num_mix","adm_cf_recibos_mix","adm_cf_facturado_mix","adm_cf_recaudado_mix","adm_cf_vol_sum_mix","adm_cf_fact_men_mix","adm_cf_fact_bim_mix","adm_cf_fact_tri_mix","adm_cf_fact_otr_mix","adm_cf_razn_cuota_fija","adm_cf_razn_cuota_fija_esp","adm_sm_tom_num_dom","adm_sm_recibos_dom","adm_sm_facturado_dom","adm_sm_recaudado_dom","adm_sm_vol_sum_dom","adm_sm_fact_men_dom","adm_sm_fact_bim_dom","adm_sm_fact_tri_dom","adm_sm_fact_otr_dom","adm_sm_tom_num_ind","adm_sm_recibos_ind","adm_sm_facturado_ind","adm_sm_recaudado_ind","adm_sm_vol_sum_ind","adm_sm_fact_men_ind","adm_sm_fact_bim_ind","adm_sm_fact_tri_ind","adm_sm_fact_otr_ind","adm_sm_tom_num_com","adm_sm_recibos_com","adm_sm_facturado_com","adm_sm_recaudado_com","adm_sm_vol_sum_com","adm_sm_fact_men_com","adm_sm_fact_bim_com","adm_sm_fact_tri_com","adm_sm_fact_otr_com","adm_sm_tom_num_pub","adm_sm_recibos_pub","adm_sm_facturado_pub","adm_sm_recaudado_pub","adm_sm_vol_sum_pub","adm_sm_fact_men_pub","adm_sm_fact_bim_pub","adm_sm_fact_tri_pub","adm_sm_fact_otr_pub","adm_sm_tom_num_mix","adm_sm_recibos_mix","adm_sm_facturado_mix","adm_sm_recaudado_mix","adm_sm_vol_sum_mix","adm_sm_fact_men_mix","adm_sm_fact_bim_mix","adm_sm_fact_tri_mix","adm_sm_fact_otr_mix","adm_ajuste_tar","adm_ajuste_tar_num","adm_ajuste_tar_cnf","adm_ajuste_tar_cnf_otro_esp","adm_med_multas_dom","adm_med_requeri_dom","adm_med_convenio_dom","adm_med_reducc_dom","adm_med_suspen_dom","adm_med_embarg_dom","adm_med_otra_dom","adm_med_otra_esp_dom","adm_med_no_med_dom","adm_med_multas_ind","adm_med_requeri_ind","adm_med_convenio_ind","adm_med_reducc_ind","adm_med_suspen_ind","adm_med_embarg_ind","adm_med_otra_ind","adm_med_otra_esp_ind","adm_med_no_med_ind","adm_med_multas_com","adm_med_requeri_com","adm_med_convenio_com","adm_med_reducc_com","adm_med_suspen_com","adm_med_embarg_com","adm_med_otra_com","adm_med_otra_esp_com","adm_med_no_med_com","adm_med_multas_mix","adm_med_requeri_mix","adm_med_convenio_mix","adm_med_reducc_mix","adm_med_suspen_mix","adm_med_embarg_mix","adm_med_otra_mix","adm_med_otra_esp_mix","adm_med_no_med_mix","adm_recibo_contacto","adm_recibo_tarifa","adm_recibo_limite","adm_recibo_cic_fact","adm_recibo_hist_con","adm_recibo_fact_mod","adm_recibo_fact_pago","adm_recibo_horario","adm_recibo_deuda","adm_egr_elect_capta","adm_egr_desinf","adm_egr_elect_potab","adm_egr_quim_potab","adm_egr_elect_trata","adm_egr_quim_trata","adm_egr_renum","adm_egr_der_explota","adm_egr_der_cuerpos","adm_egr_tot_deprecia","adm_egr_total","adm_ing_agua","adm_ing_agua_trat","adm_ing_eje_ant","adm_ing_der_conx","adm_ing_der_alcan","adm_ing_vnt_lodos","adm_ing_agua_pipa","adm_ing_otros","adm_ing_sub_fed","adm_ing_sub_est","adm_ing_sub_mun","adm_ing_multas","adm_ing_total"
"8040","08","4160","0","1248","23","0","8","238","0","103","38","0","37","3","0","25","4462","0","1421","1","1248","1248","2396160","1198080","299520","1","0","0","0","8","8","105600","55900","1920","1","0","0","0","103","103","253380","130265","24720","1","0","0","0","37","37","91020","45068","8880","1","0","0","0","25","25","61500","30254","6000","1","0","0","0","1","","4160","4160","5800682","4900341","517403","1","0","0","0","23","23","310181","191085","18324","1","0","0","0","238","238","697371","405216","24349","1","0","0","0","38","38","324431","200154","11009","1","0","0","0","3","3","3615","0","342","1","0","0","0","2","0","0","","1","1","1","1","1","0","0","","0","1","1","1","1","1","0","0","","0","1","1","1","1","1","0","0","","0","1","1","1","1","1","0","0","","0","1","1","1","1","1","1","2","2","1","1053241","4605","0","0","0","0","7940627","0","0","0","8998473","8763710","0","0","0","0","0","0","0","0","0","0","0","8763710"
"8041","08","295","8","0","0","0","0","0","0","0","0","0","0","0","0","0","295","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","NO APLICA","288","288","33861","33861","600","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","33861","0","0","0","0","0","0","0","0","0","0","0","33861"
"8042","08","0","0","600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","600","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8043","08","0","0","850","0","0","2","0","0","8","0","0","4","0","0","0","0","0","864","1","850","850","42500","17000","0","1","0","0","0","2","2","100","100","0","1","0","0","0","8","8","400","400","0","1","0","0","0","4","4","200","200","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","2","1","2","1","2","2","2","2","2","393048","17640","0","0","0","0","0","0","0","0","410688","212400","0","0","80","300","0","0","0","0","0","0","0","212780"
"8044","08","580","0","619","0","0","0","7","0","5","17","0","13","0","0","0","604","0","637","1","619","619","126825","126825","0","1","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1025","1025","0","1","0","0","0","13","13","2665","2665","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","580","580","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","7","7","0","0","0","1","0","0","0","17","17","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","1","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","0","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","2","1","1","2","2","2","2","1","383930","0","0","0","0","0","0","0","0","0","383930","913158","0","0","0","0","0","0","0","0","0","0","0","913158"
"8045","08","8987","0","0","33","0","0","639","0","1","120","0","0","56","0","0","9835","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","12648","12648","360","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","8987","8987","10229601","9843667","1370627","1","0","0","0","33","33","3673877","3949633","387629","1","0","0","0","639","639","1466691","1336839","98427","1","0","0","0","120","120","69947","450162","57423","1","0","0","0","56","56","1075782","0","84010","1","0","0","0","2","0","0","","1","0","1","0","1","0","0","","0","0","0","0","0","1","0","0","","0","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","1","1","2","1","2434195","551473","0","0","434304","1344720","9615123","3154121","195147","0","17729083","12389661","0","0","1756989","1389079","0","0","2612273","1678441","0","0","1661062","21487505"
"8046","08","0","0","300","0","0","0","0","0","0","0","0","7","0","0","0","0","0","307","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8047","08","0","0","980","0","0","0","0","0","0","0","0","0","0","0","0","0","0","980","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","240000","42000","0","0","0","0","384000","0","0","0","666000","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8048","08","0","0","7650","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7650","1","7650","7650","360000","288000","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","2","2","2","2","2","2","600000","0","0","0","0","0","0","0","0","0","600000","288000","0","0","0","0","0","0","0","0","0","0","0","288000"
"8049","08","0","0","500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","500","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14400","0","0","0","0","0","0","0","0","0","0","0","14400"
"8050","08","20742","0","19","18","0","6","1269","0","78","96","0","4","86","0","3","22211","0","110","1","19","12","29652913","0","3129605","1","0","0","0","6","12","2055219","0","75782","1","0","0","0","78","12","6632380","0","363274","1","0","0","0","4","12","1624778","0","104521","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","20742","248904","29652913","0","4055856","1","0","0","0","18","216","2055219","0","22428","1","0","0","0","1269","15228","6632380","0","311388","1","0","0","0","96","1152","432511","0","32064","1","0","0","0","86","1032","1262267","0","69048","1","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","1","1","1","1","1","1","1","2","1","6280310","114169","0","0","1436881","135000","32219401","3535203","182000","0","43902964","40035290","337071","1099363","1538868","192142","0","146036","1228087","1948175","0","0","1486609","48011641"
"8051","08","0","0","1250","0","0","0","0","0","320","0","0","0","0","0","0","0","0","1570","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8052","08","9884","0","0","14","0","0","727","0","0","211","0","1","0","0","0","10837","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","12","7664","7664","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","9884","109572","14823050","15795920","1804367","1","0","0","0","14","132","342727","705962","20925","1","0","0","0","727","7836","2947236","1058944","189589","1","0","0","0","211","2532","862399","88247","244684","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","1","1","2","2","1","1653389","87776","0","0","145185","0","4248612","88966","0","14628581","20852509","8382622","17245","5523738","118569","1410649","0","0","4613792","604669","0","0","130739","20802023"
"8053","08","705","0","25","5","0","0","29","0","0","22","0","0","0","0","0","761","0","25","1","25","25","5452","1640","810","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","705","705","100983","30295","15172","1","0","0","0","5","5","2333","700","336","1","0","0","0","29","29","10790","3300","724","1","0","0","0","22","22","7312","2200","503","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","1","1","1","1","0","0","0","","0","1","1","1","1","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","2","2","2","1","2","1","142000","10000","0","0","0","0","700000","0","0","0","852000","1358225","0","0","600","0","0","0","0","0","0","0","0","1358825"
"8054","08","67","507","0","0","0","0","0","0","0","0","16","0","0","0","0","67","523","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8055","08","2484","0","0","0","0","0","36","0","0","31","0","0","12","0","0","2563","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","2484","2484","2829795","1337670","358150","1","0","0","0","0","0","0","0","0","1","0","0","0","36","36","71502","26490","6314","1","0","0","0","31","31","97110","36928","9812","1","0","0","0","12","12","73568","663","8203","1","0","0","0","2","0","0","","0","1","1","1","1","0","0","","0","0","0","0","0","0","0","0","","1","0","1","1","1","1","0","0","","0","0","1","1","0","0","0","0","","0","1","1","1","1","1","2","2","2","1","479915","11245","0","0","46928","83330","629875","298029","0","0","1549322","1056440","0","0","0","216934","0","0","0","0","0","0","0","1273374"
"8056","08","0","0","640","0","0","0","0","0","23","0","0","23","0","0","0","0","0","686","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8057","08","0","0","750","0","0","0","0","0","0","0","0","0","0","0","0","0","0","750","1","750","400","200000","200000","180000","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","INVITACION","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","2","2","1","2","2","1","2","2","300000","15000","0","0","0","0","0","0","0","0","315000","200000","0","0","0","0","0","0","0","0","0","0","0","200000"
"8058","08","0","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300","1","300","200","20000","20000","73584","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","1","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","2","2","2","2","2","2","168000","0","0","0","0","0","20000","0","0","0","188000","200000","18000","0","0","0","0","0","0","0","0","0","0","218000"
"8059","08","974","0","546","8","0","3","53","0","22","11","0","6","7","0","6","1053","0","583","1","546","546","75633.5","77205.3","5246","1","0","0","0","3","3","2368.82","421.81","175","1","0","0","0","22","22","3943.32","3943.32","225","1","0","0","0","6","6","1320","0","296","1","0","0","0","6","6","2735.41","0","295","1","0","0","0","1","","974","974","134921","137725","1359","1","0","0","0","8","8","6316","1124","470","1","0","0","0","53","53","9499","15300","543","1","0","0","0","11","11","7118","0","544","1","0","0","0","7","7","3191","0","345","1","0","0","0","2","0","0","","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","1","0","1","0","1","0","0","","0","1","1","1","1","1","1","2","2","1","642088","2054","0","0","0","0","1189039","0","0","0","1833181","2238266","0","0","22411","0","0","0","620156","0","0","0","0","2880833"
"8060","08","18","0","2843","1","0","0","71","0","38","9","0","0","0","0","0","99","0","2885","1","2843","2843","398020","398020","0","1","0","0","0","0","0","0","0","0","0","0","0","0","38","38","6080","6080","0","1","0","0","0","4","4","600","600","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3","","18","18","2700","2700","911336","1","0","0","0","1","1","180","180","0","1","0","0","0","71","71","11360","11360","0","1","0","0","0","9","9","1350","1350","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","1","0","0","0","0","0","","0","0","1","0","0","0","0","0","","0","0","1","0","0","0","0","0","","0","0","1","0","0","0","0","0","","0","1","1","1","1","1","1","2","2","1","2118191","0","0","0","0","0","0","0","0","0","2118191","4859879","0","0","0","0","0","0","0","0","0","0","0","4859879"
"8061","08","0","800","186","0","0","0","0","0","0","0","0","9","0","0","0","0","800","195","1","986","986","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","9","0","0","0","1","0","0","0","995","995","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","2","1","2","2","1","2","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8062","08","5300","0","772","7","0","0","301","0","0","0","0","5","0","0","0","5608","0","777","1","772","772","158260","158260","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1025","1025","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","5300","5300","0","0","0","1","0","0","0","7","7","0","0","0","1","0","0","0","301","301","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","1","1","1","0","1","0","0","","0","0","0","0","0","0","0","0","","0","1","1","1","1","2","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8063","08","0","0","867","0","0","0","0","0","0","0","0","0","0","0","0","0","0","867","1","867","867","364140","182070","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","1","1","2","1","2","2","1","2","2","103668","4900","0","0","0","0","0","0","0","0","108568","182070","0","0","0","0","0","0","0","0","0","0","0","182070"
"8064","08","0","0","633","0","0","0","0","0","0","0","0","13","0","0","0","0","0","646","1","633","633","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","1","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","1","2","1","2","1","2","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8065","08","0","0","730","0","0","0","0","0","145","0","0","25","0","0","0","0","0","900","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","457988","5400","0","0","0","0","0","0","0","0","463388","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8066","08","0","250","2000","0","0","0","0","0","0","0","0","10","0","0","0","0","250","2010","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
