"id_dren","folio","regjurid","dr_ini_a","dr_ter_a","ini_re_a","ter_re_a","ot_publi","ot_priva","ot_socia","ambito"
"5341","13080","1","NA","NA","NA","NA","","","","2"
"5342","13078","1","NA","NA","NA","NA","","","","2"
"5343","13073","1","NA","NA","NA","NA","","","","2"
"5344","13070","4","NA","NA","NA","NA","","","","1"
"5381","13075","1","NA","NA","NA","NA","","","","1"
"5382","13070","11","NA","NA","NA","NA","","","","4"
"5383","13066","1","NA","NA","NA","NA","","","","1"
"5384","13065","1","NA","NA","NA","NA","","","","1"
"5385","13064","1","NA","NA","NA","NA","","","","2"
"5401","13060","1","NA","NA","NA","NA","","","","1"
"5421","13062","1","NA","NA","NA","NA","","","","2"
"5422","13067","1","NA","NA","NA","NA","","","","3"
"5462","13058","1","NA","NA","NA","NA","","","","2"
"5463","13059","4","NA","NA","NA","NA","","","","2"
"5464","13061","1","NA","NA","NA","NA","","","","1"
"5465","13068","1","NA","NA","NA","NA","","","","1"
"5466","15107","1","NA","NA","NA","NA","","","","1"
"5467","15117","1","NA","NA","NA","NA","","","","2"
"5468","13029","4","NA","NA","NA","NA","","","","3"
"5469","13029","11","NA","NA","NA","NA","","","","4"
"5470","13032","1","NA","NA","NA","NA","","","","3"
"5474","13063","4","NA","NA","NA","NA","","","","3"
"5481","5011","1","NA","NA","NA","NA","","","","2"
"5482","11004","4","NA","NA","NA","NA","","","","3"
"5501","13074","4","NA","NA","NA","NA","","","","2"
"5542","26055","4","NA","NA","NA","NA","","","","3"
"5543","26033","4","NA","NA","NA","NA","","","","3"
"5582","13081","1","NA","NA","NA","NA","","","","1"
"5627","13036","1","NA","NA","NA","NA","","","","3"
"5629","30004","1","NA","NA","NA","NA","","","","2"
"5631","30007","1","NA","NA","NA","NA","","","","2"
"5633","30094","1","NA","NA","NA","NA","","","","2"
"5635","13037","1","NA","NA","NA","NA","","","","2"
"5636","30119","6","NA","NA","NA","NA","","","","2"
"5637","13001","1","NA","NA","NA","NA","","","","1"
"5638","13002","1","NA","NA","NA","NA","","","","3"
"5641","26030","4","NA","NA","NA","NA","","","","3"
"5663","30134","1","NA","NA","NA","NA","","","","4"
"5741","13003","4","NA","NA","NA","NA","","","","3"
"5743","13004","1","NA","NA","NA","NA","","","","3"
"5744","13005","4","NA","NA","NA","NA","","","","3"
"5761","6008","4","NA","NA","NA","NA","","","","3"
"5762","15001","1","NA","NA","NA","NA","","","","2"
"5763","15003","4","NA","NA","NA","NA","","","","3"
"5765","15124","1","NA","NA","NA","NA","","","","1"
"5766","13071","1","NA","NA","NA","NA","","","","2"
"5768","15004","1","NA","NA","NA","NA","","","","3"
"5772","13076","4","NA","NA","NA","NA","","","","1"
"5773","13041","1","NA","NA","NA","NA","","","","1"
"5774","13084","4","NA","NA","NA","NA","","","","3"
"5775","15114","1","NA","NA","NA","NA","","","","2"
"5777","13077","4","NA","NA","NA","NA","","","","3"
"5778","13042","1","NA","NA","NA","NA","","","","2"
"5787","13006","4","NA","NA","NA","NA","","","","3"
"5788","13007","4","NA","NA","NA","NA","","","","3"
"5802","13072","1","NA","NA","NA","NA","","","","3"
"5803","13069","4","NA","NA","NA","NA","","","","1"
"5804","13043","1","NA","NA","NA","NA","","","","2"
"5807","15006","1","NA","NA","NA","NA","","","","1"
"5811","15012","1","NA","NA","NA","NA","","","","2"
"5812","15007","1","NA","NA","NA","NA","","","","2"
"5818","15110","4","NA","NA","NA","NA","","","","1"
"5824","16025","4","NA","NA","NA","NA","","","","2"
"5827","16059","1","NA","NA","NA","NA","","","","2"
"5829","15019","11","NA","NA","NA","NA","","","","3"
"5831","16061","1","NA","NA","NA","NA","","","","1"
"5832","16063","4","NA","NA","NA","NA","","","","2"
"5834","16081","1","NA","NA","NA","NA","","","","3"
"5836","16085","4","NA","NA","NA","NA","","","","2"
"5837","16090","1","NA","NA","NA","NA","","","","2"
"5838","16101","1","NA","NA","NA","NA","","","","2"
"5841","13008","4","NA","NA","NA","NA","","","","2"
"5842","14019","1","NA","NA","NA","NA","","","","3"
"5843","16079","4","NA","NA","NA","NA","","","","2"
"5845","13009","1","NA","NA","NA","NA","","","","1"
"5850","20191","1","NA","NA","NA","NA","","","","2"
"5853","15102","1","NA","NA","NA","NA","","","","1"
"5855","16107","4","NA","NA","NA","NA","","","","2"
"5858","13011","1","NA","NA","NA","NA","","","","2"
"5859","15101","1","NA","NA","NA","NA","","","","2"
"5860","15021","1","NA","NA","NA","NA","","","","2"
"5861","16097","1","NA","NA","NA","NA","","","","2"
"5864","15014","4","NA","NA","NA","NA","","","","3"
"5883","16031","4","NA","NA","NA","NA","","","","2"
"5901","13012","1","NA","NA","NA","NA","","","","1"
"5902","15098","1","NA","NA","NA","NA","","","","1"
"5904","15097","1","NA","NA","NA","NA","","","","2"
"5905","15095","1","NA","NA","NA","NA","","","","2"
"5907","13013","4","NA","NA","NA","NA","","","","3"
"5908","20084","1","NA","NA","NA","NA","","","","1"
"5909","13028","1","NA","NA","NA","NA","","","","2"
"5910","13014","4","NA","NA","NA","NA","","","","3"
"5912","15088","4","NA","NA","NA","NA","","","","3"
"5913","13027","1","NA","NA","NA","NA","","","","2"
"5914","15090","3","NA","NA","NA","NA","","","","2"
"5915","15087","1","NA","NA","NA","NA","","","","3"
"5916","13026","1","NA","NA","NA","NA","","","","2"
"5917","15027","1","NA","NA","NA","NA","","","","2"
"5918","13016","4","NA","NA","NA","NA","","","","1"
"5921","20091","1","NA","NA","NA","NA","","","","2"
"5923","20359","1","NA","NA","NA","NA","","","","2"
"5924","20219","1","NA","NA","NA","NA","","","","1"
"5925","20519","1","NA","NA","NA","NA","","","","2"
"5926","20197","1","NA","NA","NA","NA","","","","2"
"5927","20233","1","NA","NA","NA","NA","","","","2"
"5928","20298","1","NA","NA","NA","NA","","","","2"
"5929","20551","1","NA","NA","NA","NA","","","","2"
"5930","13044","4","NA","NA","NA","NA","","","","3"
"5931","13047","1","NA","NA","NA","NA","","","","3"
"5932","13047","11","NA","NA","NA","NA","","","","4"
"5934","13049","1","NA","NA","NA","NA","","","","2"
"5935","13050","4","2004","2014","NA","NA","","","","3"
"5936","13052","4","NA","NA","NA","NA","","","","1"
"5937","13053","1","NA","NA","NA","NA","","","","1"
"5938","13054","4","NA","NA","NA","NA","","","","4"
"5939","13054","1","NA","NA","NA","NA","","","","4"
"5940","13055","4","NA","NA","NA","NA","","","","4"
"5944","13017","1","NA","NA","NA","NA","","","","3"
"5945","20390","1","NA","NA","NA","NA","","","","3"
"5946","20390","4","NA","NA","NA","NA","SAN FRANCISCO TUTLA","","","4"
"5947","13018","1","NA","NA","NA","NA","","","","2"
"5948","13021","1","NA","NA","NA","NA","","","","3"
"5949","15086","1","NA","NA","NA","NA","","","","2"
"5950","15080","1","NA","NA","NA","NA","","","","2"
"5951","13019","1","NA","NA","NA","NA","","","","3"
"5953","13023","1","NA","NA","NA","NA","","","","1"
"5955","13020","1","NA","NA","NA","NA","","","","3"
"5957","15077","1","NA","NA","NA","NA","","","","1"
"5958","13025","4","NA","NA","NA","NA","","","","2"
"5960","13024","4","NA","NA","NA","NA","","","","3"
"5961","20409","1","NA","NA","NA","NA","","","","2"
"5962","20409","1","NA","NA","NA","NA","","","","4"
"5963","20118","1","NA","NA","NA","NA","","","","2"
"5966","15073","1","NA","NA","NA","NA","","","","1"
"5967","15078","1","NA","NA","NA","NA","","","","3"
"5981","15074","1","NA","NA","NA","NA","","","","2"
"5985","15072","1","NA","NA","NA","NA","","","","1"
"5986","20550","1","NA","NA","NA","NA","","","","2"
"5987","15071","1","NA","NA","NA","NA","","","","3"
"6001","13056","4","NA","NA","NA","NA","","","","3"
"6002","13057","1","NA","NA","NA","NA","","","","3"
"6004","13040","1","NA","NA","NA","NA","","","","2"
"6005","13039","1","NA","NA","NA","NA","","","","3"
"6007","13046","1","NA","NA","NA","NA","","","","2"
"6008","15041","1","NA","NA","NA","NA","","","","1"
"6009","13038","1","NA","NA","NA","NA","","","","3"
"6011","15043","11","NA","NA","NA","NA","","","","1"
"6022","15045","4","NA","NA","NA","NA","","","","3"
"6023","15048","4","NA","NA","NA","NA","","","","3"
"6024","15049","1","NA","NA","NA","NA","","","","1"
"6028","15051","4","NA","NA","NA","NA","","","","1"
"6042","15054","4","NA","NA","NA","NA","","","","1"
"6043","15052","4","NA","NA","NA","NA","","","","3"
"6061","25003","4","NA","NA","NA","NA","","","","2"
"6064","20295","1","NA","NA","NA","NA","","","","1"
"6065","23003","8","1993","2053","NA","NA","","","","1"
"6068","23007","6","NA","NA","NA","NA","","","","4"
"6081","15055","1","NA","NA","NA","NA","","","","3"
"6083","11006","1","NA","NA","NA","NA","","","","3"
"6086","11011","4","NA","NA","NA","NA","","","","3"
"6087","15113","1","NA","NA","NA","NA","","","","1"
"6088","11012","1","NA","NA","NA","NA","","","","3"
"6101","23008","8","1993","2053","NA","NA","","","","3"
"6102","20389","1","NA","NA","NA","NA","","","","1"
"6104","20398","1","NA","NA","NA","NA","","","","2"
"6105","15047","1","NA","NA","NA","NA","","","","1"
"6241","20087","1","NA","NA","NA","NA","","","","1"
"6243","20083","1","NA","NA","NA","NA","","","","1"
"6245","20107","1","NA","NA","NA","NA","","","","1"
"6263","20375","1","NA","NA","NA","NA","","","","1"
"6281","20553","1","NA","NA","NA","NA","","","","2"
"6282","20350","1","NA","NA","NA","NA","","","","2"
"6283","20192","1","NA","NA","NA","NA","","","","1"
"6301","20555","1","NA","NA","NA","NA","","","","2"
"6363","20115","1","NA","NA","NA","NA","","","","1"
"6364","20342","1","NA","NA","NA","NA","","","","2"
"6402","20565","1","NA","NA","NA","NA","","","","1"
"6421","20073","1","NA","NA","NA","NA","","","","2"
"6423","20377","1","NA","NA","NA","NA","","","","2"
"6424","20088","1","NA","NA","NA","NA","","","","2"
"6425","20481","1","NA","NA","NA","NA","","","","2"
"6427","20500","1","NA","NA","NA","NA","","","","2"
"6462","27001","4","NA","NA","NA","NA","","","","3"
"6485","20208","11","NA","NA","NA","NA","","","","2"
"6488","20026","1","NA","NA","NA","NA","","","","2"
"6489","20269","1","NA","NA","NA","NA","","","","2"
"6490","20297","1","NA","NA","NA","NA","","","","2"
"6492","20371","1","NA","NA","NA","NA","","","","2"
"6493","20346","1","NA","NA","NA","NA","","","","2"
"6494","20339","1","NA","NA","NA","NA","","","","2"
"6495","20499","1","NA","NA","NA","NA","","","","2"
"6496","20536","1","NA","NA","NA","NA","","","","2"
"6501","20105","4","NA","NA","NA","NA","","","","2"
"6502","20112","1","NA","NA","NA","NA","","","","1"
"6508","20068","1","NA","NA","NA","NA","","","","3"
"6510","20103","1","NA","NA","NA","NA","","","","2"
"6512","20301","1","NA","NA","NA","NA","","","","1"
"6513","20132","1","NA","NA","NA","NA","","","","2"
"6518","20452","1","NA","NA","NA","NA","","","","3"
"6519","20393","1","NA","NA","NA","NA","","","","2"
"6522","20316","1","NA","NA","NA","NA","","","","1"
"6523","20347","1","NA","NA","NA","NA","","","","2"
"6524","20351","1","NA","NA","NA","NA","","","","2"
"6526","20384","1","NA","NA","NA","NA","","","","2"
"6527","20074","1","NA","NA","NA","NA","","","","2"
"6528","20209","1","NA","NA","NA","NA","","","","2"
"6529","20211","1","NA","NA","NA","NA","","","","2"
"6530","20319","1","NA","NA","NA","NA","","","","2"
"6531","20361","1","NA","NA","NA","NA","","","","2"
"6532","20512","1","NA","NA","NA","NA","","","","2"
"6541","30002","1","NA","NA","NA","NA","","","","2"
"6542","30087","4","NA","NA","NA","NA","","","","1"
"6543","30100","1","NA","NA","NA","NA","","","","2"
"6544","30136","1","NA","NA","NA","NA","","","","3"
"6545","30140","1","NA","NA","NA","NA","","","","2"
"6546","30141","4","NA","NA","NA","NA","","","","2"
"6547","20272","1","NA","NA","NA","NA","","","","2"
"6548","30142","1","NA","NA","NA","NA","","","","2"
"6549","20334","1","NA","NA","NA","NA","","","","2"
"6550","20334","4","NA","NA","NA","NA","AGENCIA MUNICIPAL","","","4"
"6552","30149","11","NA","NA","NA","NA","","","","2"
"6553","30152","1","NA","NA","NA","NA","","","","2"
"6555","30153","1","NA","NA","NA","NA","","","","2"
"6559","30155","1","NA","NA","NA","NA","","","","2"
"6560","30156","1","NA","NA","NA","NA","","","","3"
"6581","30158","1","NA","NA","NA","NA","","","","3"
"6582","30159","1","NA","NA","NA","NA","","","","2"
"6585","30163","1","NA","NA","NA","NA","","","","2"
"6586","20213","1","NA","NA","NA","NA","","","","3"
"6587","20364","1","NA","NA","NA","NA","","","","3"
"6588","30164","1","NA","NA","NA","NA","","","","3"
"6589","30165","1","NA","NA","NA","NA","","","","3"
"6590","30166","1","NA","NA","NA","NA","","","","1"
"6591","30167","6","NA","NA","NA","NA","","","","2"
"6592","30194","1","NA","NA","NA","NA","","","","1"
"6593","30204","1","NA","NA","NA","NA","","","","3"
"6594","30212","1","NA","NA","NA","NA","","","","2"
"6596","30085","1","NA","NA","NA","NA","","","","3"
"6602","20466","1","NA","NA","NA","NA","","","","2"
"6603","20467","1","NA","NA","NA","NA","","","","2"
"6604","20543","1","NA","NA","NA","NA","","","","2"
"6605","20153","1","NA","NA","NA","NA","","","","2"
"6606","20318","1","NA","NA","NA","NA","","","","2"
"6607","20318","2","NA","NA","NA","NA","","","","4"
"6608","20526","1","NA","NA","NA","NA","","","","2"
"6621","20070","1","NA","NA","NA","NA","","","","2"
"6623","20188","1","NA","NA","NA","NA","","","","2"
"6624","20082","1","NA","NA","NA","NA","","","","2"
"6625","20312","1","NA","NA","NA","NA","","","","2"
"6626","20225","1","NA","NA","NA","NA","","","","2"
"6627","20367","1","NA","NA","NA","NA","","","","1"
"6629","20012","1","NA","NA","NA","NA","","","","2"
"6662","20324","1","NA","NA","NA","NA","","","","2"
"6663","20401","2","NA","NA","NA","NA","","","","4"
"6664","20117","1","NA","NA","NA","NA","","","","2"
"6681","20113","1","NA","NA","NA","NA","","","","2"
"6701","20366","1","NA","NA","NA","NA","","","","2"
"6702","20263","1","NA","NA","NA","NA","","","","2"
"6706","20474","1","NA","NA","NA","NA","","","","2"
"6708","20482","1","NA","NA","NA","NA","","","","2"
"6710","20507","1","NA","NA","NA","NA","","","","2"
"6721","15056","1","NA","NA","NA","NA","","","","3"
"6725","15063","4","NA","NA","NA","NA","","","","3"
"6728","15064","4","2017","2027","NA","NA","","","","3"
"6729","15025","4","NA","NA","NA","NA","","","","1"
"6731","15026","1","NA","NA","NA","NA","","","","3"
"6732","15115","8","NA","NA","NA","NA","","","","1"
"6734","15111","1","NA","NA","NA","NA","","","","2"
"6735","15040","4","NA","NA","NA","NA","","","","3"
"6737","11037","4","NA","NA","NA","NA","","","","2"
"6742","15062","1","NA","NA","NA","NA","","","","3"
"6744","15067","1","NA","NA","NA","NA","","","","3"
"6761","15042","1","NA","NA","NA","NA","","","","3"
"6762","11007","4","NA","NA","NA","NA","","","","3"
"6763","15008","1","NA","NA","NA","NA","","","","2"
"6764","15082","1","NA","NA","NA","NA","","","","3"
"6766","11031","4","NA","NA","NA","NA","","","","3"
"6769","15118","4","NA","NA","NA","NA","","","","3"
"6784","7002","1","NA","NA","NA","NA","","","","2"
"6785","20002","1","NA","NA","NA","NA","","","","1"
"6793","18010","4","NA","NA","NA","NA","","","","2"
"6794","18010","11","NA","NA","NA","NA","","","","4"
"6796","27011","1","NA","NA","NA","NA","","","","1"
"6797","27012","4","NA","NA","NA","NA","DESCONCENTRADO","","","3"
"6800","16001","4","NA","NA","NA","NA","","","","2"
"6822","16029","1","NA","NA","NA","NA","","","","2"
"6823","16004","4","NA","NA","NA","NA","","","","2"
"6824","16033","4","NA","NA","NA","NA","","","","2"
"6841","13029","11","NA","NA","NA","NA","","","","4"
"6842","13029","11","NA","NA","NA","NA","","","","4"
"6843","13029","11","NA","NA","NA","NA","","","","4"
"6844","13029","11","NA","NA","NA","NA","","","","4"
"6845","16042","4","NA","NA","NA","NA","","","","2"
"6846","24025","1","NA","NA","NA","NA","","","","2"
"6847","16044","1","NA","NA","NA","NA","","","","3"
"6849","16012","4","NA","NA","NA","NA","","","","2"
"6851","16013","1","NA","NA","NA","NA","","","","2"
"6852","16016","1","NA","NA","NA","NA","","","","2"
"6858","1002","1","NA","NA","NA","NA","","","","1"
"6859","16057","1","NA","NA","NA","NA","","","","2"
"6881","16074","4","NA","NA","NA","NA","","","","2"
"6884","7001","1","NA","NA","NA","NA","","","","2"
"6888","15005","4","NA","NA","NA","NA","","","","4"
"6901","16099","1","NA","NA","NA","NA","","","","2"
"6923","28002","6","NA","NA","NA","NA","","","","3"
"6924","28004","1","NA","NA","NA","NA","","","","2"
"6926","28006","4","NA","NA","NA","NA","","","","3"
"6927","18003","11","NA","NA","NA","NA","","","","4"
"6928","18003","11","NA","NA","NA","NA","","","","4"
"6929","18003","11","NA","NA","NA","NA","","","","4"
"6930","18003","11","NA","NA","NA","NA","","","","4"
"6931","28007","4","NA","NA","NA","NA","","","","3"
"6932","28008","6","NA","NA","NA","NA","","","","2"
"6939","28017","4","NA","NA","NA","NA","","","","2"
"6940","28019","6","NA","NA","NA","NA","","","","2"
"6941","28020","6","NA","NA","NA","NA","","","","2"
"6942","28021","4","NA","NA","NA","NA","","","","2"
"6961","1003","4","NA","NA","NA","NA","","","","1"
"6964","1007","4","NA","NA","NA","NA","","","","1"
"6968","8009","1","NA","NA","NA","NA","","","","2"
"6969","8009","6","NA","NA","NA","NA","","","","4"
"6971","8013","6","NA","NA","NA","NA","","","","2"
"6974","8023","1","NA","NA","NA","NA","","","","1"
"6975","8028","6","NA","NA","NA","NA","","","","2"
"6976","8028","6","NA","NA","NA","NA","","","","4"
"6977","8029","1","NA","NA","NA","NA","","","","2"
"6978","8030","1","NA","NA","NA","NA","","","","2"
"6979","8032","6","NA","NA","NA","NA","","","","2"
"6982","16068","4","NA","NA","NA","NA","","","","2"
"6983","16015","1","NA","NA","NA","NA","","","","1"
"7001","8037","6","NA","NA","NA","NA","","","","1"
"7002","8038","1","NA","NA","NA","NA","","","","2"
"7021","8040","6","NA","NA","NA","NA","","","","2"
"7022","8043","1","NA","NA","NA","NA","","","","3"
"7024","8051","1","NA","NA","NA","NA","","","","3"
"7025","8066","1","NA","NA","NA","NA","","","","2"
"7026","28009","6","NA","NA","NA","NA","","","","1"
"7027","28010","6","NA","NA","NA","NA","","","","2"
"7030","7006","1","NA","NA","NA","NA","","","","2"
"7031","7015","1","NA","NA","NA","NA","","","","2"
"7032","7018","1","NA","NA","NA","NA","","","","2"
"7033","7016","1","NA","NA","NA","NA","","","","2"
"7034","7019","4","NA","NA","NA","NA","","","","2"
"7039","7029","1","NA","NA","NA","NA","","","","2"
"7040","23002","6","NA","NA","NA","NA","","","","2"
"7041","11009","4","NA","NA","NA","NA","","","","3"
"7044","7022","1","NA","NA","NA","NA","","","","2"
"7047","7021","1","NA","NA","NA","NA","","","","2"
"7048","32003","1","NA","NA","NA","NA","","","","2"
"7049","7024","1","NA","NA","NA","NA","","","","2"
"7050","16105","1","NA","NA","NA","NA","","","","2"
"7052","16108","4","NA","NA","NA","NA","","","","2"
"7054","16075","4","NA","NA","NA","NA","","","","2"
"7055","23011","8","1993","2053","NA","NA","","","","1"
"7056","16109","1","NA","NA","NA","NA","","","","2"
"7058","16112","4","NA","NA","NA","NA","","","","2"
"7059","32002","1","NA","NA","NA","NA","","","","3"
"7060","16070","4","NA","NA","NA","NA","","","","2"
"7061","16071","1","NA","NA","NA","NA","","","","2"
"7062","32006","1","NA","NA","NA","NA","","","","3"
"7063","16077","1","NA","NA","NA","NA","","","","2"
"7064","16073","4","NA","NA","NA","NA","","","","2"
"7065","32007","1","NA","NA","NA","NA","","","","2"
"7068","32008","4","NA","NA","NA","NA","","","","2"
"7069","12001","4","NA","NA","NA","NA","","","","2"
"7070","16082","4","NA","NA","NA","NA","","","","3"
"7072","32011","1","NA","NA","NA","NA","","","","3"
"7074","16083","4","NA","NA","NA","NA","","","","2"
"7075","12002","1","NA","NA","NA","NA","","","","2"
"7078","16084","4","NA","NA","NA","NA","","","","2"
"7079","32012","1","NA","NA","NA","NA","","","","3"
"7080","12004","1","NA","NA","NA","NA","","","","2"
"7081","32021","1","NA","NA","NA","NA","","","","2"
"7108","32035","1","NA","NA","NA","NA","","","","2"
"7109","32037","1","NA","NA","NA","NA","","","","2"
"7110","2005","6","NA","NA","NA","NA","","","","1"
"7121","32033","1","NA","NA","NA","NA","","","","2"
"7141","16091","4","NA","NA","NA","NA","","","","2"
"7142","19050","6","NA","NA","NA","NA","","","","1"
"7144","16011","4","NA","NA","NA","NA","","","","3"
"7152","19043","6","NA","NA","NA","NA","","","","1"
"7155","16103","4","NA","NA","NA","NA","","","","2"
"7157","16043","4","NA","NA","NA","NA","","","","1"
"7159","28023","6","NA","NA","NA","NA","","","","2"
"7181","28024","1","NA","NA","NA","NA","","","","2"
"7183","28025","4","NA","NA","NA","NA","","","","2"
"7185","16062","4","NA","NA","NA","NA","","","","2"
"7186","19036","6","NA","NA","NA","NA","","","","1"
"7192","16076","1","NA","NA","NA","NA","","","","1"
"7195","25002","4","NA","NA","NA","NA","Paramunicipal","","","3"
"7201","14010","1","NA","NA","NA","NA","","","","3"
"7206","14024","1","NA","NA","NA","NA","","","","3"
"7207","19023","6","NA","NA","NA","NA","","","","1"
"7209","14032","1","NA","NA","NA","NA","","","","3"
"7221","2002","6","NA","NA","NA","NA","","","","1"
"7227","16098","4","NA","NA","NA","NA","","","","3"
"7228","14035","1","NA","NA","NA","NA","","","","1"
"7229","14053","1","NA","NA","NA","NA","","","","2"
"7230","14064","1","NA","NA","NA","NA","","","","2"
"7231","14072","1","NA","NA","NA","NA","","","","2"
"7232","14073","1","NA","NA","NA","NA","","","","3"
"7238","14074","4","NA","NA","NA","NA","","","","2"
"7240","14109","1","NA","NA","NA","NA","","","","3"
"7251","7030","1","NA","NA","NA","NA","","","","2"
"7254","7032","1","NA","NA","NA","NA","","","","2"
"7256","7033","1","NA","NA","NA","NA","","","","2"
"7258","7035","1","NA","NA","NA","NA","","","","3"
"7259","7025","1","NA","NA","NA","NA","","","","1"
"7260","7027","4","NA","NA","NA","NA","","","","3"
"7261","7036","1","NA","NA","NA","NA","","","","2"
"7262","7040","1","NA","NA","NA","NA","","","","2"
"7266","7041","1","NA","NA","NA","NA","","","","2"
"7267","7044","13","NA","NA","NA","NA","","","","2"
"7270","7045","1","NA","NA","NA","NA","","","","3"
"7272","7037","1","NA","NA","NA","NA","","","","2"
"7273","7046","1","NA","NA","NA","NA","","","","2"
"7274","7049","13","NA","NA","NA","NA","","","","2"
"7276","7050","1","NA","NA","NA","NA","","","","2"
"7277","7053","1","NA","NA","NA","NA","","","","2"
"7278","7052","4","NA","NA","NA","NA","","","","2"
"7279","15112","1","NA","NA","NA","NA","","MUNICIPIO","","1"
"7280","7054","1","NA","NA","NA","NA","","","","2"
"7281","8009","6","NA","NA","NA","NA","","","","4"
"7301","7047","1","NA","NA","NA","NA","","","","2"
"7302","7056","11","NA","NA","NA","NA","","","","2"
"7321","14091","1","NA","NA","NA","NA","","","","3"
"7323","14116","4","NA","NA","NA","NA","","","","3"
"7324","7057","4","NA","NA","NA","NA","","","","3"
"7325","14117","1","NA","NA","NA","NA","","","","3"
"7326","7060","1","NA","NA","NA","NA","","","","3"
"7328","15050","4","NA","NA","NA","NA","","","","1"
"7331","7064","11","NA","NA","NA","NA","","","","2"
"7334","7066","1","NA","NA","NA","NA","","","","2"
"7335","7067","1","NA","NA","NA","NA","","","","2"
"7336","7069","4","NA","NA","NA","NA","","","","2"
"7337","14013","4","NA","NA","NA","NA","","","","2"
"7342","14048","1","NA","NA","NA","NA","","","","3"
"7344","14078","4","NA","NA","NA","NA","","","","3"
"7347","7077","1","NA","NA","NA","NA","","","","2"
"7348","14029","1","NA","NA","NA","NA","","","","3"
"7349","7078","8","2018","2038","NA","NA","","","","2"
"7350","14045","1","NA","NA","NA","NA","","","","3"
"7351","7079","1","NA","NA","NA","NA","","","","3"
"7352","7082","1","NA","NA","NA","NA","","","","2"
"7353","7083","1","NA","NA","NA","NA","","","","3"
"7354","14101","5","NA","NA","NA","NA","","","","2"
"7355","7084","1","NA","NA","NA","NA","","","","3"
"7357","14124","1","NA","NA","NA","NA","","","","3"
"7358","7090","1","NA","NA","NA","NA","","","","2"
"7359","7089","4","NA","NA","NA","NA","","","","2"
"7360","7093","11","NA","NA","NA","NA","","","","2"
"7361","7097","4","NA","NA","NA","NA","","","","2"
"7362","7086","1","NA","NA","NA","NA","","","","2"
"7363","7099","5","NA","NA","NA","NA","","","","2"
"7364","14105","4","NA","NA","NA","NA","","","","3"
"7366","14123","1","NA","NA","NA","NA","","","","3"
"7367","7087","1","NA","NA","NA","NA","","","","3"
"7368","14003","1","NA","NA","NA","NA","","","","3"
"7381","14071","1","NA","NA","NA","NA","","","","2"
"7382","7111","13","NA","NA","NA","NA","","","","2"
"7383","7124","1","NA","NA","NA","NA","","","","2"
"7384","7113","11","NA","NA","NA","NA","","","","2"
"7385","7115","1","NA","NA","NA","NA","","","","2"
"7386","7122","1","NA","NA","NA","NA","","","","3"
"7387","7119","1","NA","NA","NA","NA","","","","2"
"7388","7110","1","NA","NA","NA","NA","","","","3"
"7389","14077","4","NA","NA","NA","NA","","","","3"
"7390","17019","1","NA","NA","NA","NA","","","","3"
"7391","7112","1","NA","NA","NA","NA","","","","2"
"7392","7108","4","NA","NA","NA","NA","","","","2"
"7401","17033","1","NA","NA","NA","NA","","","","2"
"7403","8052","6","2011","2041","NA","NA","","","","2"
"7404","8050","6","NA","NA","NA","NA","","","","1"
"7406","8036","6","NA","NA","NA","NA","","","","2"
"7408","27004","1","NA","NA","NA","NA","","","","1"
"7409","16045","4","NA","NA","NA","NA","","","","3"
"7411","16034","4","NA","NA","NA","NA","","","","2"
"7412","16034","10","NA","NA","NA","NA","COMITE INDEPENDIENTE","","","2"
"7413","16089","1","NA","NA","NA","NA","","","","2"
"7415","16113","1","NA","NA","NA","NA","","","","2"
"7416","16104","4","NA","NA","NA","NA","","","","2"
"7421","16035","4","NA","NA","NA","NA","","","","2"
"7422","16009","4","NA","NA","NA","NA","","","","2"
"7423","16018","4","NA","NA","NA","NA","","","","2"
"7424","16021","1","NA","NA","NA","NA","","","","2"
"7425","16023","4","NA","NA","NA","NA","","","","2"
"7426","16024","13","NA","NA","NA","NA","","","","2"
"7427","16032","1","NA","NA","NA","NA","","","","2"
"7430","16047","1","NA","NA","NA","NA","","","","1"
"7431","12003","1","NA","NA","NA","NA","","","","2"
"7432","16050","4","NA","NA","NA","NA","","","","2"
"7433","16051","4","NA","NA","NA","NA","","","","2"
"7434","16055","1","NA","NA","NA","NA","","","","3"
"7435","12005","1","NA","NA","NA","NA","","","","2"
"7436","12006","1","NA","NA","NA","NA","","","","2"
"7437","16058","4","NA","NA","NA","NA","","","","2"
"7438","16060","4","NA","NA","NA","NA","","","","2"
"7439","12007","1","NA","NA","NA","NA","","","","1"
"7440","16072","4","NA","NA","NA","NA","","","","2"
"7441","16093","4","NA","NA","NA","NA","","","","3"
"7443","16094","4","NA","NA","NA","NA","","","","2"
"7444","12010","1","NA","NA","NA","NA","","","","3"
"7446","16086","1","NA","NA","NA","NA","","","","3"
"7447","16106","4","NA","NA","NA","NA","","","","2"
"7450","16028","4","NA","NA","NA","NA","","","","3"
"7451","23001","6","NA","NA","NA","NA","","","","1"
"7452","24003","1","NA","NA","NA","NA","","","","3"
"7453","12009","1","NA","NA","NA","NA","","","","2"
"7454","15094","1","NA","NA","NA","NA","","","","1"
"7455","7103","1","NA","NA","NA","NA","","","","3"
"7456","7123","1","NA","NA","NA","NA","","","","2"
"7458","7003","1","NA","NA","NA","NA","","","","2"
"7459","29021","11","NA","NA","NA","NA","","","","4"
