"id_local","id_aps","localid","ag_dias","ag_horas"
"1373","2755","281018","4","12"
"1374","4041","104879","2","4"
"1377","9790","272643","7","8"
"1378","1634","301033","",""
"1382","12201","294736","7","24"
"1383","4281","261728","2","24"
"1385","3668","282922","3","5"
"1387","8645","301344","7","8"
"1391","2001","267170","7","24"
"1392","8159","72483","6","6"
"1396","6481","266549","7","10"
"1399","829","274836","2","6"
"1400","6268","119217","7","2"
"1401","10553","192768","7","12"
"1402","12344","178772","7","24"
"1403","10144","301530","4","5"
"1404","6653","152953","7","4"
"1405","8390","298071","4","12"
"1406","6636","115268","4","5"
"1407","763","97763","7","24"
"1408","8219","301585","365","14"
"1410","2194","229999","7","24"
"1412","1321","261418","7","12"
"1413","8908","298911","7","24"
"1414","9925","278836","2","2"
"1415","11461","192148","7","14"
"1416","10744","188415","4","6"
"1417","2663","142512","7","24"
"1418","3598","278637","7","16"
"1420","9855","152920","2","6"
"1421","7736","185374","7","24"
"1422","10928","203584","7","8"
"1423","12996","281696","7","8"
"1425","11681","178543","2","1"
"1426","7758","302098","7","24"
"1427","11411","192152","2","2"
"1431","871","265994","365","19"
"1434","11726","189943","2","2"
"1435","8735","301609","2","1"
"1437","2956","280288","3","6"
"1438","8006","206466","7","8"
"1439","1433","283620","7","12"
"1440","1627","95454","7","10"
"1444","843","104482","3","6"
"1445","9426","120007","3","3"
"1446","8404","146871","7","10"
"1447","9196","204798","3","5"
"1450","12378","272346","7","9"
"1451","9601","194662","7","24"
"1452","9526","210830","7","24"
"1454","12906","158267","2","3"
"1457","7646","273472","6","8"
"1458","1199","221711","7","24"
"1459","2708","260219","2","24"
"1462","1283","257983","7","15"
"1463","7689","278368","7","24"
"1465","2948","275024","7","14"
"1467","9197","107008","6","20.5"
"1468","1053","44041","6","3"
"1470","3588","265450","7","12"
"1472","9546","210080","7","3"
"1476","7695","282004","4","8"
"1477","9769","297150","5","5"
"1478","7738","186701","2","6"
"1479","5281","148139","7","8"
"1480","7754","181186","1","10"
"1484","1622","277274","7","18"
"1486","12735","191411","7","14"
"1487","4464","150274","7","24"
"1488","11468","299867","7","16"
"1490","9481","210441","3","3"
"1491","6871","118126","7","4"
"1493","4004","103376","7","24"
"1494","5541","259720","6","8"
"1495","11349","188706","4","12"
"1496","12506","174928","7","24"
"1497","2721","260889","4","24"
"1498","10007","158264","7","8"
"1499","1356","268186","7","24"
"1501","9352","203360","7","24"
"1502","7505","302017","7","24"
"1503","12299","186887","7","24"
"1505","6567","115157","3","12"
"1506","9549","210940","7","21"
"1507","9806","158096","2","9"
"1508","833","35050","1","6"
"1510","11467","299465","7","22"
"1511","6452","117255","6","2"
"1512","1302","300953","365","10"
"1513","6800","116397","4","12"
"1515","10291","299566","7","24"
"1516","12267","296383","7","10"
"1518","12699","177960","7","3"
"1519","8861","294125","7","12"
"1520","765","98650","7","14"
"1522","11118","193633","2","4"
"1523","4723","257190","7","24"
"1524","9908","207812","7","5"
"1526","9374","203452","1","12"
"1527","9479","209115","7","18"
"1528","11347","174678","2","24"
"1529","10295","276788","5","18"
"1532","4425","149852","3","5"
"1533","8286","294172","7","12"
"1535","9217","206684","7","7"
"1536","2741","266402","7","24"
"1537","1930","259927","5","12"
"1538","9720","255101","7","5"
"1539","7384","187283","6","10"
"1540","7692","278454","7","12"
"1541","9128","159474","7","12"
"1542","8811","150751","7","6"
"1544","10401","162151","6","10"
"1545","9579","258238","7","15"
"1546","10402","162153","6","8"
"1550","2960","97075","7","14"
"1551","1296","258148","7","16"
"1552","10299","139822","7","24"
"1554","9717","255114","2","4"
"1555","1426","280886","7","7"
"1557","11901","300174","7","24"
"1559","349","254613","7","10"
"1560","9329","111334","7","6"
"1561","9949","279213","7","18"
"1562","12695","177963","7","3"
"1563","12698","177962","7","5"
"1565","6043","269073","7","24"
"1566","780","99591","7","4"
"1567","2945","259799","4","20"
"1569","753","255057","7","2"
"1570","2662","142554","7","6"
"1571","11165","188962","3","9"
"1576","12636","186830","7","12"
"1577","1485","264442","7","6"
"1579","1907","142790","3","8"
"1580","6025","273356","3","3"
"1581","1425","280869","7","12"
"1582","8825","153492","7","10"
"1584","9341","205980","3","16"
"1585","9348","202988","2","4"
"1586","9328","111042","7","20"
"1587","12308","188832","7","24"
"1588","9929","279172","3","3"
"1589","8901","54843","2","8"
"1590","4352","236152","365","5"
"1591","8882","148646","4","2"
"1592","2242","144501","NSS","NSS"
"1593","9361","113760","7","6"
"1594","9362","113760","7","12"
"1595","8884","148642","4","3"
"1598","11301","283752","7","8"
"1599","2561","53165","7","12"
"1600","1422","274392","4","24"
"1601","7606","182619","1","24"
"1602","2710","262170","4","8"
"1603","6647","151715","7","4"
"1605","10551","189740","7","10"
"1606","7596","178307","1","2"
"1607","3591","273422","7","24"
"1608","8741","158563","2","3"
"1609","9512","118496","7","10"
"1611","4801","264537","7","20"
"1612","9577","160143","3","2"
"1614","8812","151377","6","3"
"1615","9638","259200","7","24"
"1617","6461","257268","7","14"
"1618","12363","181537","7","24"
"1619","6455","256887","7","14"
"1620","10514","282479","7","12"
"1621","12003","184205","4","2"
"1622","12508","175333","7","19"
"1623","12725","177151","7","24"
"1624","9777","298705","7","24"
"1625","7730","178369","7","24"
"1626","9427","120062","1","4"
"1629","9800","157403","6","14"
"1630","6788","116129","3","8"
"1631","854","23043","NA","NA"
"1632","6273","116841","360","NA"
"1633","8102","240242","NA","NA"
"1635","10821","188484","NA","NA"
"1641","13306","191880","NSS","NSS"
"1643","320","220444","7","18"
"1644","9423","120007","7","24"
"1645","11623","189668","","12"
"1646","10564","192963","1","3"
"1647","5985","144646","7","5"
"1648","4063","216692","6","14.7"
"1649","6884","301199","7","24"
"1651","7660","276109","2","0.5"
"1652","10282","282243","2","10"
"1653","2988","103469","365","936"
"1654","11169","182501","NSS","NSS"
"1659","6700","115682","5","24"
"1660","12694","195733","6","5"
"1661","6874","118493","7","18"
"1662","3601","261832","5","6"
"1663","12645","183426","2","3"
"1664","9749","14800","7","8"
"1665","1562","270665","7","24"
"1666","6996","96936","7","18"
"1667","6689","301373","7","12"
"1668","9199","205408","1","3"
"1669","10201","158306","2","3"
"1670","9487","211592","1","6"
"1671","11133","152297","7","24"
"1672","4045","101943","7","24"
"1673","10645","191039","4","3"
"1674","1670","280508","7","24"
"1676","1194","68988","7","20"
"1677","5561","277797","5","7"
"1678","9525","211310","1","7"
"1680","10003","158239","7","12"
"1681","9881","278324","1","12"
"1682","8767","150071","4","7"
"1685","12537","180429","7","12"
"1686","11370","157414","5","14"
"1687","9331","202640","1","1"
"1688","8841","55126","4","24"
"1689","10280","282244","3","12"
"1690","1238","255715","4","14"
"1691","1327","258966","7","24"
"1697","6669","115488","7","12"
"1701","9709","157562","2","3"
"1703","9550","211510","1","24"
"1705","863","280840","7","24"
"1706","10004","158218","7","3"
"1708","12420","186753","7","24"
"1709","4542","150808","7","24"
"1710","8837","202882","7","24"
"1711","11369","301602","7","10"
"1713","9980","280414","7","6"
"1714","10006","158274","7","24"
"1715","10293","264452","7","24"
"1717","1421","273074","NA","NA"
"1718","1189","256182","7","22"
"1719","6690","115599","2","9"
"1720","1035","256074","6","12"
"1722","1037","256075","6","12"
"1723","6876","118514","7","12"
"1724","2547","94616","7","24"
"1725","10281","282292","3","8"
"1726","7499","301949","4","12"
"1727","9743","255124","7","14"
"1728","10737","194266","3","24"
"1729","9554","211462","7","10"
"1730","465","268799","7","7"
"1731","9321","294614","3","2"
"1732","5545","259737","3","12"
"1736","11418","301857","3","3"
"1737","8207","96511","7","2"
"1739","464","268743","4","5"
"1740","9862","115483","3","4"
"1744","1628","265614","7","24"
"1747","2541","143767","7","6"
"1748","6771","115886","4","4"
"1750","452","219228","5","9"
"1751","9607","16900","7","4"
"1752","11346","205324","3","15"
"1754","3022","100492","7","17"
"1755","891","28562","7","84"
"1760","8820","154115","6","2"
"1761","8910","17350","7","7"
"1762","1821","142332","3","3"
"1763","8010","147054","7","3"
"1764","1904","142787","7","24"
"1765","1223","300941","4","4"
"1767","333","22836","365","24"
"1768","4468","301555","7","24"
"1769","12402","190760","2","4"
"1777","798","302742","NSS","NSS"
"1778","9188","203256","NSS","NSS"
"1779","453","217322","7","14"
"1780","6284","119041","7","24"
"1783","4881","272038","2","24"
"1785","1295","258139","5","4"
"1786","2661","142517","7","24"
"1787","9563","205838","7","4"
"1788","6050","272142","365","13"
"1789","10714","191705","4","6"
"1791","9683","204719","1","10"
"1792","8312","105506","7","10"
"1795","4563","42347","7","2"
"1796","2223","227114","7","12"
"1799","10739","18446","7","4"
"1801","4961","272472","5","14"
"1803","6463","227910","7","24"
"1805","4007","99627","7","12"
"1809","11324","156887","3","6"
"1810","379","13921","7","22"
"1811","376","11814","7","12"
"1814","12045","188115","7","18"
"1817","7644","267046","7","4"
"1819","6778","115995","7","24"
"1820","11788","116921","7","24"
"1822","397","10871","7","14"
"1825","6362","233826","365","24"
"1829","10372","161068","3","6"
"1830","1611","282036","4","3"
"1831","1333","265127","3","6"
"1832","691","261317","2","12"
"1833","11139","189670","4","5"
"1834","4841","271704","3","20"
"1835","6142","119835","3","1"
"1836","1933","263647","8","10"
"1837","6631","115244","7","8"
"1839","1355","215851","7","12"
"1840","5546","264358","7","12"
"1841","10926","279781","1","24"
"1842","9528","203750","3","2"
"1843","9792","273105","2","3"
"1844","8678","51486","7","24"
"1845","8610","41682","7","24"
"1846","11295","96338","7","12"
"1847","6221","119179","7","24"
"1851","1458","213220","7","12"
"1852","8418","149986","7","3"
"1853","10569","193250","3","15"
"1855","9848","149894","7","20"
"1856","9606","1284","7","8"
"1857","10581","190201","3","3"
"1858","11093","195044","7","24"
"1860","6765","115835","7","8"
"1861","1284","46992","4","48"
"1862","9568","209010","3","11"
"1863","1274","143409","7","6"
"1864","10266","281632","7","18"
"1865","9338","203113","7","24"
"1869","8880","297800","7","20"
"1872","6277","117061","1","8"
"1876","9771","260677","7","20"
"1878","6561","115102","365","6"
"1879","6923","301400","7","24"
"1880","8818","106160","7","24"
"1881","381","14619","7","12"
"1883","689","259944","7","24"
"1884","1353","267233","7","24"
"1885","2943","257799","7","6"
"1886","5986","144769","1","3"
"1887","6790","116281","7","18"
"1888","2923","256398","7","24"
"1891","686","258565","5","3"
"1892","1452","52592","7","24"
"1893","9206","303122","7","8"
"1894","6504","273241","7","14"
"1896","8685","53321","120","8"
"1897","12318","175622","3","4"
"1898","9841","300502","7","18"
"1899","12269","295847","7","24"
"1901","8675","50844","4","12"
"1902","1459","222757","365","24"
"1903","9767","297106","3","2"
"1904","11273","161487","5","3.5"
"1906","6961","302574","7","24"
"1907","8907","157056","3","4.5"
"1910","9673","17643","7","16"
"1911","2755","281022","4","24"
"1912","4041","104937","2","4"
"1915","9790","272638","7","8"
"1916","1634","98132","7","3"
"1920","12201","294761","7","24"
"1921","4281","261759","2","24"
"1923","3668","302988","7","12"
"1925","8645","301344","7","12"
"1929","2001","267171","7","24"
"1930","8159","300924","6","4"
"1934","6481","266584","7","6"
"1937","829","274838","2","6"
"1938","6268","119217","7","2"
"1939","10553","192767","7","12"
"1940","12344","178697","7","24"
"1941","10144","301530","7","11"
"1942","6653","152993","7","4"
"1943","8390","298075","2","12"
"1944","6636","115340","6","12"
"1945","763","97810","7","24"
"1946","8219","301585","365","12"
"1948","2194","229998","7","24"
"1950","1321","261425","7","12"
"1951","8908","298912","7","24"
"1952","9925","278843","2","2"
"1953","11461","192136","7","24"
"1954","10744","188405","5","5"
"1955","2663","142512","7","24"
"1956","3598","278610","7","16"
"1958","9855","152899","2","6"
"1959","7736","185380","7","24"
"1960","10928","203568","7","8"
"1961","12996","281736","7","8"
"1963","11681","178544","2","1"
"1964","7758","183630","7","24"
"1965","11411","192153","2","2"
"1969","871","266014","365","19"
"1972","11726","189929","2","2"
"1974","2956","280322","3","6"
"1975","8006","206472","7","8"
"1976","1433","283642","7","8"
"1977","1627","95449","7","14"
"1981","843","104508","4","8"
"1982","9426","120016","3","3"
"1983","8404","146876","7","10"
"1984","9196","204830","3","5"
"1987","12378","272352","7","12"
"1988","9601","194675","7","24"
"1989","9526","210846","7","4"
"1991","12906","158289","2","3"
"1994","7646","273473","6","8"
"1995","1199","221714","7","24"
"1996","2708","260225","2","24"
"1999","1283","257978","7","15"
"2000","7689","278376","7","24"
"2002","2948","274907","7","14"
"2004","9197","107024","6","20.5"
"2005","1053","44044","6","3"
"2007","3588","265452","7","12"
"2009","9546","210070","7","3"
"2013","7695","282007","7","7"
"2014","9769","297139","7","5"
"2015","7738","186702","2","6"
"2016","5281","148135","7","8"
"2017","7754","181202","1","10"
"2021","1622","277243","7","21"
"2023","12735","191418","7","14"
"2024","4464","150308","7","24"
"2025","11468","299878","7","12"
"2027","9481","210448","3","3"
"2028","6871","118128","7","6"
"2030","4004","102967","7","4"
"2031","5541","259731","6","8"
"2032","11349","188701","4","18"
"2033","12506","174930","7","24"
"2034","2721","260890","7","24"
"2035","10007","158228","7","8"
"2036","1356","268225","7","4"
"2038","9352","203362","7","24"
"2039","7505","181752","7","24"
"2040","12299","186888","7","24"
"2042","6567","115165","3","12"
"2043","9549","210951","7","18"
"2044","9806","158111","3","10"
"2045","833","35333","1","2"
"2047","11467","299410","4","22"
"2048","6452","117241","6","2"
"2049","1302","300953","365","10"
"2050","6800","116416","3","12"
"2052","10291","299567","7","24"
"2053","12267","296386","7","10"
"2055","12699","177961","7","3"
"2056","8861","294098","7","12"
"2057","765","98629","7","13"
"2059","11118","193716","2","3"
"2060","4723","257186","7","24"
"2061","9908","207819","7","5"
"2063","9374","203439","1","12"
"2064","9479","209097","7","18"
"2065","11347","174682","2","24"
"2066","10295","276791","5","18"
"2069","4425","149840","6","9"
"2070","8286","294173","7","12"
"2072","9217","206660","7","7"
"2073","2741","266399","7","24"
"2074","1930","259926","5","12"
"2075","9720","255126","7","3"
"2076","7384","187282","7","10"
"2077","7692","278445","3","5"
"2078","9128","159477","7","12"
"2079","8811","150743","7","7"
"2081","10401","162147","7","14"
"2082","9579","258225","7","24"
"2083","10402","162152","6","8"
"2086","2960","97013","7","14"
"2087","10299","139817","7","9"
"2089","9717","255106","3","6"
